especie,fecha,apertura,maximo,minimo,cierre
MERVAL,11-11-19,34131.05078,34624.6,33535,33656.80078
MERVAL,11-12-19,33661.10938,34177,32672.8,33430.14062
MERVAL,11-13-19,33430.14062,33595.4,32148.9,32340.69922
MERVAL,11-14-19,32340.69922,32743,30715.5,31019.68945
MERVAL,11-15-19,31019.68945,32057.6,30434.4,31851.60938
MERVAL,11-19-19,31851.60938,32294.1,30643.3,32252.7793
MERVAL,11-20-19,32252.7793,33697.4,32252.8,33421.12109
MERVAL,11-21-19,33421.12109,34049.4,33023.8,33247.39062
MERVAL,11-22-19,33247.39062,34098.4,33247.4,33588.82812
MERVAL,11-25-19,33588.82812,34098,33389,33494.71875
MERVAL,11-26-19,33494.71875,33780.6,31970.9,32113.26953
MERVAL,11-27-19,32113.26953,33990.9,32113.3,33929.73828
MERVAL,11-28-19,33929.73828,34453,33883.4,34219.78906
MERVAL,11-29-19,34249.28906,34561,34030.7,34500.21094
MERVAL,12-02-19,34500.21094,34501.4,33387.7,33446.92969
MERVAL,12-03-19,33446.92969,33488.2,32587.9,32756.73047
MERVAL,12-04-19,32756.73047,34736.7,32737.8,34691.62891
MERVAL,12-05-19,34691.62891,35466.2,34085.6,35443.05078
MERVAL,12-06-19,35443.05078,36736.2,35443.1,36561.94922
MERVAL,12-09-19,36561.94922,37350.2,36121.7,36409.07031
MERVAL,12-10-19,36409.07031,36780.2,34620.7,34657.44141
MERVAL,12-11-19,34657.44141,35085.3,34173.9,35019.53906
MERVAL,12-12-19,35019.53906,35697.7,34635.4,35504.62891
MERVAL,12-13-19,35504.62891,37274.6,35504.6,36769.58984
MERVAL,12-16-19,36769.58984,37925.3,36769.6,37620.07812
MERVAL,12-17-19,37620.07812,37805.6,36369.5,36918.83984
MERVAL,12-18-19,36918.83984,38598.5,36909.6,37620.21875
MERVAL,12-19-19,37620.21875,39065.6,37620.2,38083.01172
MERVAL,12-20-19,38083.01172,38736.9,38083,38632.41016
MERVAL,12-23-19,38632.41016,40041.5,38629.3,39915.25
MERVAL,12-26-19,39915.25,42975.4,39915.2,42278.51172
MERVAL,12-27-19,42278.51172,43368.9,41402.1,41681.92969
MERVAL,12-30-19,41681.92969,41974.6,40564.9,41671.41016
MERVAL,01-02-20,41671.41016,42136.5,40794.5,41106.96875
MERVAL,01-03-20,41106.96875,41107,39992.4,40499.14844
